Datum;Eroeffnung;Hoch;Tief;Schluss
14.02.2018; 2669.25; 2702.50; 2628.50; 2699.25
15.02.2018; 2706.75; 2731.25; 2690.00; 2731.25
16.02.2018; 2737.50; 2755.00; 2723.00; 2732.25
19.02.2018; 2745.25; 2746.00; 2720.50; 2728.60
20.02.2018; 2730.00; 2738.25; 2707.25; 2717.75
21.02.2018; 2716.00; 2747.50; 2701.50; 2701.50
22.02.2018; 2692.25; 2731.75; 2688.75; 2704.75
23.02.2018; 2725.50; 2747.75; 2713.75; 2747.75
26.02.2018; 2753.50; 2781.50; 2751.50; 2780.75
27.02.2018; 2778.75; 2790.25; 2746.75; 2747.00
28.02.2018; 2745.50; 2761.75; 2715.00; 2715.00
01.03.2018; 2713.50; 2731.00; 2659.25; 2676.25
02.03.2018; 2679.50; 2695.75; 2647.25; 2690.75
05.03.2018; 2674.00; 2728.25; 2665.25; 2721.75
06.03.2018; 2724.75; 2735.00; 2711.50; 2728.25
07.03.2018; 2694.50; 2730.75; 2692.50; 2726.75
08.03.2018; 2725.25; 2740.50; 2721.25; 2739.50
09.03.2018; 2738.50; 2787.25; 2732.75; 2786.75
12.03.2018; 2799.00; 2801.00; 2779.75; 2783.75
13.03.2018; 2785.50; 2802.75; 2759.50; 2764.75
14.03.2018; 2765.00; 2781.00; 2744.75; 2751.50
15.03.2018; 2755.75; 2763.25; 2742.00; 2754.25
16.03.2018; 2749.50; 2762.00; 2746.50; 2751.50
19.03.2018; 2744.25; 2747.00; 2694.50; 2719.75
20.03.2018; 2724.50; 2726.75; 2711.00; 2721.50
21.03.2018; 2723.25; 2739.00; 2710.25; 2715.25
22.03.2018; 2714.25; 2714.25; 2639.75; 2644.25
23.03.2018; 2629.00; 2657.25; 2584.75; 2595.00
26.03.2018; 2615.50; 2661.75; 2601.75; 2658.50
27.03.2018; 2671.25; 2679.25; 2596.00; 2613.25
28.03.2018; 2611.50; 2632.75; 2592.75; 2604.25
29.03.2018; 2609.25; 2658.75; 2606.25; 2643.25
30.03.2018; 2636.50; 2636.50; 2636.50; 2636.50
02.04.2018; 2635.25; 2637.25; 2552.25; 2577.25
03.04.2018; 2581.25; 2620.00; 2575.50; 2616.25
04.04.2018; 2605.75; 2650.50; 2560.75; 2645.25
05.04.2018; 2656.00; 2672.50; 2649.75; 2663.75
06.04.2018; 2635.25; 2656.50; 2585.75; 2603.25
09.04.2018; 2620.00; 2654.00; 2611.25; 2612.50
10.04.2018; 2649.00; 2666.00; 2636.00; 2657.25
11.04.2018; 2642.25; 2661.25; 2626.25; 2641.75
12.04.2018; 2644.25; 2675.25; 2640.25; 2664.75
13.04.2018; 2661.00; 2680.25; 2645.00; 2656.50
16.04.2018; 2667.50; 2687.25; 2661.25; 2678.50
17.04.2018; 2693.50; 2713.75; 2688.75; 2707.25
18.04.2018; 2712.50; 2718.75; 2704.50; 2709.50
19.04.2018; 2711.00; 2711.75; 2682.00; 2693.00
20.04.2018; 2693.50; 2698.25; 2660.50; 2670.25
23.04.2018; 2679.25; 2683.00; 2658.00; 2670.00
24.04.2018; 2678.75; 2689.50; 2617.25; 2633.25
25.04.2018; 2629.75; 2645.25; 2613.50; 2639.25
26.04.2018; 2645.00; 2677.00; 2641.25; 2667.50
27.04.2018; 2670.75; 2677.00; 2659.00; 2670.00
30.04.2018; 2681.25; 2683.75; 2648.75; 2648.75
01.05.2018; 2654.50; 2655.00; 2625.25; 2654.75
02.05.2018; 2654.00; 2660.75; 2631.75; 2636.25
03.05.2018; 2632.25; 2638.50; 2593.75; 2630.00
04.05.2018; 2632.50; 2671.50; 2614.75; 2664.00
07.05.2018; 2675.00; 2683.75; 2665.00; 2673.00
08.05.2018; 2672.75; 2676.25; 2655.00; 2672.00
09.05.2018; 2674.00; 2702.25; 2671.75; 2698.50
10.05.2018; 2703.00; 2726.50; 2698.00; 2723.00
11.05.2018; 2722.50; 2732.75; 2717.25; 2727.25
14.05.2018; 2739.25; 2742.25; 2725.50; 2730.00
15.05.2018; 2724.50; 2729.50; 2701.75; 2711.50
16.05.2018; 2712.00; 2728.25; 2705.25; 2722.50
17.05.2018; 2720.00; 2732.00; 2711.25; 2720.75
18.05.2018; 2724.25; 2726.75; 2708.75; 2712.50
21.05.2018; 2730.00; 2739.75; 2725.50; 2732.50
22.05.2018; 2734.50; 2742.25; 2722.25; 2725.75
23.05.2018; 2720.75; 2733.00; 2705.25; 2732.75
24.05.2018; 2727.25; 2734.00; 2707.00; 2727.00
25.05.2018; 2735.00; 2735.75; 2714.50; 2721.50
28.05.2018; 2732.00; 2732.50; 2719.50; 2724.00
29.05.2018; 2719.75; 2720.75; 2676.50; 2689.00
30.05.2018; 2695.50; 2730.00; 2695.00; 2725.25
31.05.2018; 2722.25; 2728.25; 2700.00; 2706.00
01.06.2018; 2708.75; 2737.00; 2708.75; 2734.00
04.06.2018; 2738.75; 2749.75; 2737.50; 2747.50
05.06.2018; 2744.75; 2753.00; 2739.75; 2750.25
06.06.2018; 2756.75; 2772.25; 2748.75; 2772.25
07.06.2018; 2775.25; 2779.75; 2760.25; 2769.75
08.06.2018; 2766.25; 2779.25; 2752.75; 2778.25
11.06.2018; 2775.75; 2791.00; 2774.50; 2782.00
12.06.2018; 2784.75; 2792.25; 2779.50; 2787.50
13.06.2018; 2790.25; 2792.25; 2776.00; 2776.25
14.06.2018; 2771.25; 2789.50; 2768.00; 2784.25
15.06.2018; 2782.75; 2783.50; 2761.00; 2779.25
18.06.2018; 2768.50; 2775.00; 2757.50; 2773.75
19.06.2018; 2747.50; 2765.00; 2732.50; 2762.25
20.06.2018; 2770.25; 2775.25; 2764.25; 2768.25
21.06.2018; 2777.75; 2777.75; 2743.25; 2748.50
22.06.2018; 2755.00; 2764.50; 2752.25; 2752.75
25.06.2018; 2740.25; 2744.75; 2697.50; 2716.25
26.06.2018; 2723.25; 2732.50; 2712.25; 2722.50
27.06.2018; 2721.75; 2745.50; 2699.75; 2699.75
28.06.2018; 2706.25; 2723.75; 2691.25; 2716.75
29.06.2018; 2726.75; 2742.25; 2718.75; 2718.75
02.07.2018; 2706.25; 2726.50; 2696.75; 2725.75
03.07.2018; 2726.75; 2739.25; 2710.25; 2711.50
04.07.2018; 2717.75; 2722.75; 2715.00; 2720.50
05.07.2018; 2716.25; 2737.50; 2713.00; 2736.00
06.07.2018; 2744.50; 2764.25; 2729.50; 2760.00
09.07.2018; 2769.75; 2784.00; 2768.00; 2784.00
10.07.2018; 2788.25; 2795.25; 2785.50; 2793.50
11.07.2018; 2773.75; 2785.50; 2768.00; 2773.75
12.07.2018; 2781.00; 2798.50; 2776.25; 2798.00
13.07.2018; 2803.50; 2804.75; 2791.25; 2800.75
16.07.2018; 2803.00; 2805.50; 2793.25; 2798.25
17.07.2018; 2791.75; 2813.75; 2788.00; 2809.25
18.07.2018; 2810.50; 2816.50; 2806.00; 2815.25
19.07.2018; 2812.25; 2813.00; 2799.25; 2804.00
20.07.2018; 2801.75; 2809.00; 2791.75; 2801.50
23.07.2018; 2797.50; 2808.50; 2794.75; 2807.00
24.07.2018; 2816.25; 2830.25; 2810.50; 2819.50
25.07.2018; 2815.50; 2848.25; 2813.25; 2845.75
26.07.2018; 2833.00; 2845.50; 2833.00; 2837.00
27.07.2018; 2843.75; 2846.50; 2808.75; 2818.75
30.07.2018; 2809.00; 2821.50; 2798.75; 2803.50
31.07.2018; 2807.25; 2824.50; 2804.50; 2816.75
01.08.2018; 2816.50; 2825.50; 2805.50; 2813.00
02.08.2018; 2806.00; 2829.50; 2791.25; 2827.75
03.08.2018; 2827.50; 2840.25; 2825.00; 2840.00
06.08.2018; 2843.00; 2853.25; 2835.25; 2849.75
07.08.2018; 2852.75; 2863.75; 2852.50; 2858.75
08.08.2018; 2859.25; 2862.75; 2853.50; 2858.00
09.08.2018; 2857.25; 2862.50; 2852.00; 2853.75
10.08.2018; 2842.50; 2843.25; 2825.25; 2833.25
13.08.2018; 2825.25; 2843.50; 2820.00; 2822.25
14.08.2018; 2831.25; 2843.25; 2827.00; 2840.00
15.08.2018; 2836.25; 2839.25; 2802.50; 2818.75
16.08.2018; 2831.25; 2850.50; 2824.50; 2841.50
17.08.2018; 2842.50; 2856.00; 2834.00; 2850.00
20.08.2018; 2850.75; 2859.75; 2850.75; 2856.75
21.08.2018; 2858.25; 2873.25; 2857.50; 2863.50
22.08.2018; 2853.75; 2867.50; 2850.75; 2862.50
23.08.2018; 2859.25; 2868.75; 2854.25; 2857.00
24.08.2018; 2861.75; 2876.75; 2860.00; 2875.50
27.08.2018; 2882.75; 2898.50; 2881.00; 2896.75
28.08.2018; 2898.50; 2905.00; 2894.00; 2898.50
29.08.2018; 2902.75; 2917.00; 2897.25; 2914.75
30.08.2018; 2910.75; 2912.00; 2894.75; 2901.00
31.08.2018; 2901.50; 2906.25; 2891.00; 2900.75
03.09.2018; 2903.75; 2912.25; 2902.50; 2907.75
04.09.2018; 2908.00; 2911.75; 2885.75; 2897.50
05.09.2018; 2894.25; 2894.75; 2877.50; 2888.25
